system,topic,score
input.umass_sdm,t_810,0.456
input.umass_sdm,t_811,0.6247
input.umass_sdm,t_812,0.1882
input.umass_sdm,t_813,0.1682
input.umass_sdm,t_814,0.6922
input.umass_sdm,t_815,0.3287
input.umass_sdm,t_816,0.1393
input.umass_sdm,t_817,0.4124
input.umass_sdm,t_818,0.3639
input.umass_sdm,t_819,0.0383
input.umass_sdm,t_820,0.168
input.umass_sdm,t_821,0.1586
input.umass_sdm,t_822,0.1577
input.umass_sdm,t_823,0.2769
input.umass_sdm,t_824,0.3971
input.umass_sdm,t_825,0.5084
input.UWaterMDS_DS_A,t_321,0.1076
input.UWaterMDS_DS_A,t_336,0.3889
input.UWaterMDS_DS_A,t_341,0.0559
input.UWaterMDS_DS_A,t_347,0.297
input.UWaterMDS_DS_A,t_350,0.4442
input.UWaterMDS_DS_A,t_362,0.364
input.UWaterMDS_DS_A,t_363,0.3636
input.UWaterMDS_DS_A,t_367,0.5163
input.UWaterMDS_DS_A,t_375,0.5707
input.UWaterMDS_DS_A,t_378,0.2021
input.UWaterMDS_DS_A,t_393,0.3688
input.UWaterMDS_DS_A,t_397,0.4404
input.UWaterMDS_DS_A,t_400,0.3459
input.UWaterMDS_DS_A,t_408,0.2666
input.UWaterMDS_DS_A,t_414,0.0421
input.UWaterMDS_DS_A,t_422,0.6711
input.UWaterMDS_DS_A,t_426,0.4082
input.UWaterMDS_DS_A,t_427,0.0567
input.UWaterMDS_DS_A,t_433,0.4093
input.UWaterMDS_DS_A,t_439,0.166
input.UWaterMDS_DS_A,t_442,0.0713
input.UWaterMDS_DS_A,t_445,0.3578
input.UWaterMDS_DS_A,t_626,0.8574
input.UWaterMDS_DS_A,t_646,0.0156
input.UWaterMDS_DS_A,t_690,0.3392
input.UWaterMDS_DS_A,t_801,0.0167
input.UWaterMDS_DS_A,t_802,0.2175
input.UWaterMDS_DS_A,t_803,0.1275
input.UWaterMDS_DS_A,t_804,0.7524
input.UWaterMDS_DS_A,t_805,0.3537
input.UWaterMDS_DS_A,t_806,0.6839
input.UWaterMDS_DS_A,t_807,0.7622
input.UWaterMDS_DS_A,t_808,0.4228
input.UWaterMDS_DS_A,t_809,0.0903
input.UWaterMDS_DS_A,t_810,0.65
input.UWaterMDS_DS_A,t_811,0.6084
input.UWaterMDS_DS_A,t_812,0.1704
input.UWaterMDS_DS_A,t_813,0.5323
input.UWaterMDS_DS_A,t_814,0.7888
input.UWaterMDS_DS_A,t_815,0.3822
input.UWaterMDS_DS_A,t_816,0.4926
input.UWaterMDS_DS_A,t_817,0.439
input.UWaterMDS_DS_A,t_818,0.6655
input.UWaterMDS_DS_A,t_819,0.0035
input.UWaterMDS_DS_A,t_820,0.3019
input.UWaterMDS_DS_A,t_821,0.2354
input.UWaterMDS_DS_A,t_822,0.4326
input.UWaterMDS_DS_A,t_823,0.1776
input.UWaterMDS_DS_A,t_824,0.751
input.UWaterMDS_DS_A,t_825,0.5101
input.UWaterMDS_DS_B,t_321,0.048
input.UWaterMDS_DS_B,t_336,0.1046
input.UWaterMDS_DS_B,t_341,0.0368
input.UWaterMDS_DS_B,t_347,0.1375
input.UWaterMDS_DS_B,t_350,0.2271
input.UWaterMDS_DS_B,t_362,0.1379
input.UWaterMDS_DS_B,t_363,0.2258
input.UWaterMDS_DS_B,t_367,0.2235
input.UWaterMDS_DS_B,t_375,0.1422
input.UWaterMDS_DS_B,t_378,0.1067
input.UWaterMDS_DS_B,t_393,0.2373
input.UWaterMDS_DS_B,t_397,0.2925
input.UWaterMDS_DS_B,t_400,0.1834
input.UWaterMDS_DS_B,t_408,0.2225
input.UWaterMDS_DS_B,t_414,0.0066
input.UWaterMDS_DS_B,t_422,0.3468
input.UWaterMDS_DS_B,t_426,0.1678
input.UWaterMDS_DS_B,t_427,0.0768
input.UWaterMDS_DS_B,t_433,0.7105
input.UWaterMDS_DS_B,t_439,0.1511
input.UWaterMDS_DS_B,t_442,0.0496
input.UWaterMDS_DS_B,t_445,0.1468
input.UWaterMDS_DS_B,t_626,0.6724
input.UWaterMDS_DS_B,t_646,0.0279
input.UWaterMDS_DS_B,t_690,0.1751
input.UWaterMDS_DS_B,t_801,0.0119
input.UWaterMDS_DS_B,t_802,0.3134
input.UWaterMDS_DS_B,t_803,0.0799
input.UWaterMDS_DS_B,t_804,0.3165
input.UWaterMDS_DS_B,t_805,0.3018
input.UWaterMDS_DS_B,t_806,0.2618
input.UWaterMDS_DS_B,t_807,0.681
input.UWaterMDS_DS_B,t_808,0.2547
input.UWaterMDS_DS_B,t_809,0.1007
input.UWaterMDS_DS_B,t_810,0.2949
input.UWaterMDS_DS_B,t_811,0.3545
input.UWaterMDS_DS_B,t_812,0.142
input.UWaterMDS_DS_B,t_813,0.3562
input.UWaterMDS_DS_B,t_814,0.4649
input.UWaterMDS_DS_B,t_815,0.1609
input.UWaterMDS_DS_B,t_816,0.245
input.UWaterMDS_DS_B,t_817,0.2771
input.UWaterMDS_DS_B,t_818,0.5146
input.UWaterMDS_DS_B,t_819,0.0025
input.UWaterMDS_DS_B,t_820,0.1695
input.UWaterMDS_DS_B,t_821,0.1812
input.UWaterMDS_DS_B,t_822,0.453
input.UWaterMDS_DS_B,t_823,0.108
input.UWaterMDS_DS_B,t_824,0.4388
input.UWaterMDS_DS_B,t_825,0.5056
input.uwmrg,t_321,0.141
input.uwmrg,t_336,0.1494
input.uwmrg,t_341,0.3479
input.uwmrg,t_347,0.029
input.uwmrg,t_350,0.1172
input.uwmrg,t_362,0.2256
input.uwmrg,t_363,0.1453
input.uwmrg,t_367,0.3685
input.uwmrg,t_375,0.3333
input.uwmrg,t_378,0.078
input.uwmrg,t_393,0.2148
input.uwmrg,t_397,0.5528
input.uwmrg,t_400,0.2377
input.uwmrg,t_408,0.0626
input.uwmrg,t_414,0.0079
input.uwmrg,t_422,0.2793
input.uwmrg,t_426,0.2444
input.uwmrg,t_427,0.0657
input.uwmrg,t_433,0.0152
input.uwmrg,t_439,0.0593
input.uwmrg,t_442,0.0257
input.uwmrg,t_445,0.1648
input.uwmrg,t_626,0.5139
input.uwmrg,t_646,0.0972
input.uwmrg,t_690,0.2154
input.uwmrg,t_801,0.224
input.uwmrg,t_802,0.317
input.uwmrg,t_803,0.1715
input.uwmrg,t_804,0.7653
input.uwmrg,t_805,0.3243
input.uwmrg,t_806,0.7297
input.uwmrg,t_807,0.6487
input.uwmrg,t_808,0.2445
input.uwmrg,t_809,0.6467
input.uwmrg,t_810,0.1966
input.uwmrg,t_811,0.4532
input.uwmrg,t_812,0.1688
input.uwmrg,t_813,0.1379
input.uwmrg,t_814,0.6657
input.uwmrg,t_815,0.2502
input.uwmrg,t_816,0.1045
input.uwmrg,t_817,0.3298
input.uwmrg,t_818,0.3152
input.uwmrg,t_819,0.0626
input.uwmrg,t_820,0.156
input.uwmrg,t_821,0.1882
input.uwmrg,t_822,0.4368
input.uwmrg,t_823,0.4476
input.uwmrg,t_824,0.699
input.uwmrg,t_825,0.4265
input.uwmrgx,t_321,0.0848
input.uwmrgx,t_336,0.1443
input.uwmrgx,t_341,0.3314
input.uwmrgx,t_347,0.0155
input.uwmrgx,t_350,0.0252
input.uwmrgx,t_362,0.1557
input.uwmrgx,t_363,0.0304
input.uwmrgx,t_367,0.3733
input.uwmrgx,t_375,0.3896
input.uwmrgx,t_378,0.0856
input.uwmrgx,t_393,0.0364
input.uwmrgx,t_397,0.3113
input.uwmrgx,t_400,0.2406
input.uwmrgx,t_408,0.0775
input.uwmrgx,t_414,0.0036
input.uwmrgx,t_422,0.0752
input.uwmrgx,t_426,0.177
input.uwmrgx,t_427,0.023
input.uwmrgx,t_433,0.0081
input.uwmrgx,t_439,0.0204
input.uwmrgx,t_442,0.0406
input.uwmrgx,t_445,0.1143
input.uwmrgx,t_626,0.4703
input.uwmrgx,t_646,0.0961
input.uwmrgx,t_690,0.2373
input.uwmrgx,t_801,0.2212
input.uwmrgx,t_802,0.3854
input.uwmrgx,t_803,0.1505
input.uwmrgx,t_804,0.7645
input.uwmrgx,t_805,0.1518
input.uwmrgx,t_806,0.7086
input.uwmrgx,t_807,0.386
input.uwmrgx,t_808,0.2693
input.uwmrgx,t_809,0.6002
input.uwmrgx,t_810,0.1075
input.uwmrgx,t_811,0.4131
input.uwmrgx,t_812,0.1593
input.uwmrgx,t_813,0.1267
input.uwmrgx,t_814,0.406
input.uwmrgx,t_815,0.2361
input.uwmrgx,t_816,0.1101
input.uwmrgx,t_817,0.3295
input.uwmrgx,t_818,0.3607
input.uwmrgx,t_819,0.1095
input.uwmrgx,t_820,0.2933
input.uwmrgx,t_821,0.2009
input.uwmrgx,t_822,0.3291
input.uwmrgx,t_823,0.4231
input.uwmrgx,t_824,0.592
input.uwmrgx,t_825,0.4055
