system,topic,score
input.UWatMDS_TARSv2,t_389,0.3067
input.UWatMDS_TARSv2,t_393,0.3591
input.UWatMDS_TARSv2,t_394,0.5157
input.UWatMDS_TARSv2,t_397,0.5045
input.UWatMDS_TARSv2,t_399,0.4699
input.UWatMDS_TARSv2,t_400,0.5579
input.UWatMDS_TARSv2,t_404,0.2297
input.UWatMDS_TARSv2,t_408,0.3562
input.UWatMDS_TARSv2,t_414,0.5303
input.UWatMDS_TARSv2,t_416,0.6054
input.UWatMDS_TARSv2,t_419,0.2579
input.UWatMDS_TARSv2,t_422,0.5327
input.UWatMDS_TARSv2,t_423,0.9488
input.UWatMDS_TARSv2,t_426,0.4939
input.UWatMDS_TARSv2,t_427,0.2518
input.UWatMDS_TARSv2,t_433,0.2132
input.UWatMDS_TARSv2,t_435,0.0991
input.UWatMDS_TARSv2,t_436,0.3144
input.UWatMDS_TARSv2,t_439,0.4043
input.UWatMDS_TARSv2,t_442,0.3917
input.UWatMDS_TARSv2,t_443,0.1037
input.UWatMDS_TARSv2,t_445,0.4713
input.UWatMDS_TARSv2,t_614,0.6719
input.UWatMDS_TARSv2,t_620,0.8006
input.UWatMDS_TARSv2,t_626,0.497
input.UWatMDS_TARSv2,t_646,0.4929
input.UWatMDS_TARSv2,t_677,0.6472
input.UWatMDS_TARSv2,t_690,0.2263
input.UWatMDS_ustudy,t_307,0.5697
input.UWatMDS_ustudy,t_310,0.1944
input.UWatMDS_ustudy,t_321,0.1835
input.UWatMDS_ustudy,t_325,0.3601
input.UWatMDS_ustudy,t_330,0.1226
input.UWatMDS_ustudy,t_336,0.4919
input.UWatMDS_ustudy,t_341,0.0811
input.UWatMDS_ustudy,t_344,0.5644
input.UWatMDS_ustudy,t_345,0.3094
input.UWatMDS_ustudy,t_347,0.0017
input.UWatMDS_ustudy,t_350,0.2741
input.UWatMDS_ustudy,t_353,0.4015
input.UWatMDS_ustudy,t_354,0.0837
input.UWatMDS_ustudy,t_355,0.0287
input.UWatMDS_ustudy,t_356,0.0223
input.UWatMDS_ustudy,t_362,0.4868
input.UWatMDS_ustudy,t_363,0.2916
input.UWatMDS_ustudy,t_367,0.3817
input.UWatMDS_ustudy,t_372,0.3566
input.UWatMDS_ustudy,t_375,0.6241
input.UWatMDS_ustudy,t_378,0.1197
input.UWatMDS_ustudy,t_379,0.2639
input.UWatMDS_ustudy,t_389,0.0688
input.UWatMDS_ustudy,t_393,0.3391
input.UWatMDS_ustudy,t_394,0.4128
input.UWatMDS_ustudy,t_397,0.1441
input.UWatMDS_ustudy,t_399,0.238
input.UWatMDS_ustudy,t_400,0.3166
input.UWatMDS_ustudy,t_404,0.0712
input.UWatMDS_ustudy,t_408,0.2401
input.UWatMDS_ustudy,t_414,0.3884
input.UWatMDS_ustudy,t_416,0.7246
input.UWatMDS_ustudy,t_419,0.1069
input.UWatMDS_ustudy,t_422,0.3884
input.UWatMDS_ustudy,t_423,0.9293
input.UWatMDS_ustudy,t_426,0.4084
input.UWatMDS_ustudy,t_427,0.6178
input.UWatMDS_ustudy,t_433,0.2345
input.UWatMDS_ustudy,t_435,0.0868
input.UWatMDS_ustudy,t_436,0.4654
input.UWatMDS_ustudy,t_439,0
input.UWatMDS_ustudy,t_442,0.0924
input.UWatMDS_ustudy,t_443,0.2651
input.UWatMDS_ustudy,t_445,0.0156
input.UWatMDS_ustudy,t_614,0.8414
input.UWatMDS_ustudy,t_620,0.4367
input.UWatMDS_ustudy,t_626,0.5813
input.UWatMDS_ustudy,t_646,0.406
input.UWatMDS_ustudy,t_677,0.9215
input.UWatMDS_ustudy,t_690,0.0618
input.WCrobust04,t_307,0.4678
input.WCrobust04,t_310,0.5562
input.WCrobust04,t_321,0.2472
input.WCrobust04,t_325,0.4723
input.WCrobust04,t_330,0.2004
input.WCrobust04,t_336,0.2534
input.WCrobust04,t_341,0.3754
input.WCrobust04,t_344,0.0786
input.WCrobust04,t_345,0.5269
input.WCrobust04,t_347,0.4953
input.WCrobust04,t_350,0.6877
input.WCrobust04,t_353,0.5971
input.WCrobust04,t_354,0.3286
input.WCrobust04,t_355,0.2167
input.WCrobust04,t_356,0.0191
input.WCrobust04,t_362,0.713
input.WCrobust04,t_363,0.2655
input.WCrobust04,t_367,0.2332
input.WCrobust04,t_372,0.5138
input.WCrobust04,t_375,0.2311
input.WCrobust04,t_378,0.2981
input.WCrobust04,t_379,0.2813
input.WCrobust04,t_389,0.3543
input.WCrobust04,t_393,0.5884
input.WCrobust04,t_394,8e-04
input.WCrobust04,t_397,0.5375
input.WCrobust04,t_399,0.3677
input.WCrobust04,t_400,0.4726
input.WCrobust04,t_404,0.18
input.WCrobust04,t_408,0.295
input.WCrobust04,t_414,0.2351
input.WCrobust04,t_416,0.5098
input.WCrobust04,t_419,0.2841
input.WCrobust04,t_422,0.5635
input.WCrobust04,t_423,0.5741
input.WCrobust04,t_426,0.1191
input.WCrobust04,t_427,0.4593
input.WCrobust04,t_433,0.0491
input.WCrobust04,t_435,0.1098
input.WCrobust04,t_436,0.4604
input.WCrobust04,t_439,0.2932
input.WCrobust04,t_442,0.4422
input.WCrobust04,t_443,0.2087
input.WCrobust04,t_445,0.6519
input.WCrobust04,t_614,0.4918
input.WCrobust04,t_620,0.3184
input.WCrobust04,t_626,0.4586
input.WCrobust04,t_646,0.6191
input.WCrobust04,t_677,0.6003
input.WCrobust04,t_690,0.2511
input.WCrobust04W,t_307,0.5372
input.WCrobust04W,t_310,0.5506
input.WCrobust04W,t_321,0.1671
input.WCrobust04W,t_325,0.4031
input.WCrobust04W,t_330,0.2937
input.WCrobust04W,t_336,0.2322
input.WCrobust04W,t_341,0.2618
input.WCrobust04W,t_344,0.0563
input.WCrobust04W,t_345,0.5151
input.WCrobust04W,t_347,0.3884
input.WCrobust04W,t_350,0.6804
input.WCrobust04W,t_353,0.5971
input.WCrobust04W,t_354,0.3286
input.WCrobust04W,t_355,0.2167
input.WCrobust04W,t_356,0.0191
input.WCrobust04W,t_362,0.713
input.WCrobust04W,t_363,0.2655
input.WCrobust04W,t_367,0.2332
input.WCrobust04W,t_372,0.5138
input.WCrobust04W,t_375,0.2311
input.WCrobust04W,t_378,0.2981
input.WCrobust04W,t_379,0.2813
input.WCrobust04W,t_389,0.3543
input.WCrobust04W,t_393,0.5884
input.WCrobust04W,t_394,8e-04
input.WCrobust04W,t_397,0.5375
input.WCrobust04W,t_399,0.3677
input.WCrobust04W,t_400,0.4726
input.WCrobust04W,t_404,0.18
input.WCrobust04W,t_408,0.295
input.WCrobust04W,t_414,0.2351
input.WCrobust04W,t_416,0.5098
input.WCrobust04W,t_419,0.2841
input.WCrobust04W,t_422,0.5635
input.WCrobust04W,t_423,0.5741
input.WCrobust04W,t_426,0.1191
input.WCrobust04W,t_427,0.4593
input.WCrobust04W,t_433,0.0491
input.WCrobust04W,t_435,0.1098
input.WCrobust04W,t_436,0.4604
input.WCrobust04W,t_439,0.2932
input.WCrobust04W,t_442,0.4422
input.WCrobust04W,t_443,0.2087
input.WCrobust04W,t_445,0.6519
input.WCrobust04W,t_614,0.4918
input.WCrobust04W,t_620,0.3184
input.WCrobust04W,t_626,0.4586
input.WCrobust04W,t_646,0.6191
input.WCrobust04W,t_677,0.6003
input.WCrobust04W,t_690,0.2511
